Projet_ID,Client,Commande_ID,Montant_TTC,Date_Commande
DRC0071,Client_192,CMD20113,11786.89,2024-02-17
DRC0075,Client_164,CMD20114,7966.4,2024-02-25
DRC0053,Client_297,CMD20115,10655.47,2024-05-11
DRC0091,Client_97,CMD20116,2633.95,2024-01-23
DRC0055,Client_201,CMD20117,10262.59,2024-02-02
DRC0069,Client_124,CMD20118,1838.45,2024-05-04
DRC0053,Client_88,CMD20119,7694.75,2024-06-07
DRC0054,Client_160,CMD20120,8155.55,2024-01-13
DRC0055,Client_9,CMD20121,753.93,2024-03-20
DRC0008,Client_160,CMD20122,11079.66,2024-01-07
DRC0012,Client_108,CMD20123,2168.33,2024-05-05
DRC0016,Client_232,CMD20124,4812.27,2024-06-11
DRC0087,Client_105,CMD20125,5649.26,2024-06-06
DRC0027,Client_216,CMD20126,8389.84,2024-05-08
DRC0102,Client_374,CMD30127,295.33,2024-03-18
DRC0051,Client_229,CMD20128,983.21,2024-03-13
DRC0069,Client_300,CMD20129,3771.92,2024-07-17
DRC0014,Client_24,CMD20130,663.07,2024-05-28
DRC0043,Client_158,CMD20131,1880.9,2024-07-04
DRC0086,Client_231,CMD20132,6269.56,2024-06-07
DRC0078,Client_265,CMD20133,5921.41,2024-02-10
DRC0148,Client_383,CMD30134,10379.89,2024-06-24
DRC0026,Client_160,CMD20135,11340.89,2024-04-10
DRC0085,Client_197,CMD20136,8690.24,2024-07-05
DRC0020,Client_17,CMD20137,955.08,2024-02-11
DRC0051,Client_220,CMD20138,8757.98,2024-04-28
DRC0078,Client_243,CMD20139,10745.22,2024-04-12
DRC0117,Client_375,CMD30140,11533.87,2024-04-12
DRC0044,Client_8,CMD20141,6322.57,2024-06-22
DRC0124,Client_338,CMD30142,8617.62,2024-05-18
DRC0044,Client_195,CMD20143,11499.64,2024-05-01
DRC0180,Client_358,CMD30144,10041.69,2024-02-25
DRC0158,Client_325,CMD30145,7364.83,2024-01-05
DRC0096,Client_293,CMD20146,10113.24,2024-02-03
DRC0082,Client_23,CMD20147,4088.04,2024-03-23
DRC0076,Client_239,CMD20148,4703.14,2024-01-28
DRC0060,Client_185,CMD20149,5942.43,2024-04-29
DRC0076,Client_208,CMD20150,5244.51,2024-02-27
DRC0049,Client_142,CMD20151,3548.92,2024-04-04
DRC0040,Client_120,CMD20152,4632.24,2024-01-06
DRC0032,Client_283,CMD20153,4847.05,2024-02-14
DRC0154,Client_371,CMD30154,11994.9,2024-03-11
DRC0021,Client_113,CMD20155,1778.91,2024-04-01
DRC0005,Client_103,CMD20156,10736.89,2024-02-03
DRC0069,Client_156,CMD20157,7843.46,2024-04-11
DRC0009,Client_139,CMD20158,2415.89,2024-03-29
DRC0072,Client_298,CMD20159,9903.81,2024-04-19
DRC0085,Client_207,CMD20160,6318.05,2024-01-25
DRC0076,Client_4,CMD20161,2374.32,2024-04-09
DRC0063,Client_108,CMD20162,8185.0,2024-05-21
DRC0084,Client_107,CMD20163,9049.58,2024-05-23
DRC0011,Client_209,CMD20164,9811.4,2024-07-04
DRC0147,Client_301,CMD30165,1988.98,2024-02-16
DRC0033,Client_71,CMD20166,6427.83,2024-03-11
DRC0089,Client_271,CMD20167,1367.7,2024-05-21
DRC0110,Client_383,CMD30168,9106.95,2024-01-25
DRC0065,Client_87,CMD20169,1976.16,2024-04-11
DRC0049,Client_155,CMD20170,2035.68,2024-07-04
DRC0082,Client_168,CMD20171,401.38,2024-04-15
DRC0083,Client_161,CMD20172,8862.9,2024-07-01
DRC0069,Client_31,CMD20173,2349.78,2024-06-04
DRC0094,Client_209,CMD20174,3723.09,2024-05-20
DRC0174,Client_311,CMD30175,4867.98,2024-07-06
DRC0018,Client_201,CMD20176,210.37,2024-02-06
DRC0081,Client_183,CMD20177,8454.91,2024-06-25
DRC0093,Client_96,CMD20178,11401.61,2024-03-12
DRC0100,Client_285,CMD20179,9832.09,2024-02-12
DRC0071,Client_60,CMD20180,8104.65,2024-02-13
DRC0004,Client_133,CMD20181,2764.28,2024-05-13
DRC0005,Client_130,CMD20182,9882.17,2024-07-16
DRC0024,Client_155,CMD20183,2670.62,2024-04-09
DRC0079,Client_294,CMD20184,2027.2,2024-04-01
DRC0061,Client_219,CMD20185,2739.84,2024-04-03
DRC0018,Client_69,CMD20186,9790.37,2024-05-29
DRC0058,Client_102,CMD20187,3785.48,2024-02-25
DRC0094,Client_91,CMD20188,8199.81,2024-03-28
DRC0025,Client_74,CMD20189,11240.04,2024-01-11
DRC0006,Client_108,CMD20190,11820.12,2024-07-02
DRC0046,Client_10,CMD20191,12094.87,2024-05-28
DRC0050,Client_108,CMD20192,10892.32,2024-06-26
DRC0081,Client_140,CMD20193,9738.49,2024-04-19
DRC0029,Client_76,CMD20194,6242.58,2024-06-07
DRC0022,Client_271,CMD20195,7808.58,2024-03-31
DRC0012,Client_292,CMD20196,4123.86,2024-03-04
DRC0090,Client_56,CMD20197,1135.7,2024-06-12
DRC0095,Client_154,CMD20198,5274.44,2024-03-02
DRC0010,Client_21,CMD20199,3739.73,2024-07-13
DRC0060,Client_110,CMD20200,2003.36,2024-05-20
DRC0051,Client_192,CMD20201,11462.66,2024-02-17
DRC0097,Client_44,CMD20202,9444.35,2024-03-23
DRC0010,Client_230,CMD20203,10434.73,2024-06-12
DRC0074,Client_187,CMD20204,522.47,2024-04-01
DRC0024,Client_265,CMD20205,8465.19,2024-02-10
DRC0083,Client_166,CMD20206,4016.57,2024-05-14
DRC0181,Client_380,CMD30207,11761.52,2024-06-01
DRC0055,Client_227,CMD20208,10454.16,2024-04-14
DRC0003,Client_95,CMD20209,4324.13,2024-03-30
DRC0100,Client_174,CMD20210,8926.75,2024-07-19
DRC0015,Client_181,CMD20211,10924.25,2024-01-14
DRC0024,Client_129,CMD20212,968.3,2024-05-23
DRC0067,Client_126,CMD20213,6520.28,2024-02-06
DRC0002,Client_109,CMD20214,2546.52,2024-03-02
DRC0027,Client_70,CMD20215,11896.13,2024-01-02
DRC0094,Client_130,CMD20216,7327.41,2024-02-06
DRC0044,Client_116,CMD20217,6034.92,2024-04-29
DRC0196,Client_336,CMD30218,3508.26,2024-05-03
DRC0069,Client_284,CMD20219,2776.33,2024-05-23
DRC0034,Client_20,CMD20220,10874.03,2024-02-26
DRC0059,Client_186,CMD20221,10346.91,2024-01-27
DRC0052,Client_200,CMD20222,10869.86,2024-04-19
DRC0022,Client_243,CMD20223,1259.73,2024-06-01
DRC0074,Client_36,CMD20224,3191.12,2024-01-12
DRC0050,Client_286,CMD20225,2950.2,2024-04-03
DRC0002,Client_222,CMD20226,9232.58,2024-02-19
DRC0041,Client_232,CMD20227,4387.84,2024-03-25
DRC0110,Client_376,CMD30228,6255.0,2024-03-23
DRC0036,Client_21,CMD20229,2913.8,2024-02-15
DRC0035,Client_259,CMD20230,8249.22,2024-03-27
DRC0002,Client_258,CMD20231,8508.48,2024-01-11
DRC0063,Client_174,CMD20232,1103.39,2024-07-09
DRC0062,Client_228,CMD20233,2520.85,2024-01-12
DRC0083,Client_291,CMD20234,6352.11,2024-04-25
DRC0025,Client_293,CMD20235,809.72,2024-02-21
DRC0109,Client_363,CMD30236,5296.51,2024-01-30
DRC0034,Client_217,CMD20237,6347.87,2024-03-19
DRC0081,Client_47,CMD20238,3807.53,2024-03-02
DRC0106,Client_344,CMD30239,10918.09,2024-06-16
DRC0006,Client_117,CMD20240,11411.65,2024-05-09
DRC0100,Client_189,CMD20241,6506.42,2024-03-10
DRC0091,Client_80,CMD20242,6287.16,2024-01-14
DRC0038,Client_72,CMD20243,173.88,2024-03-16
DRC0042,Client_236,CMD20244,7442.66,2024-02-10
DRC0040,Client_138,CMD20245,1989.02,2024-04-19
DRC0083,Client_67,CMD20246,7314.64,2024-01-13
DRC0052,Client_244,CMD20247,10739.6,2024-04-30
DRC0005,Client_132,CMD20248,8247.14,2024-01-22
DRC0161,Client_324,CMD30249,8084.86,2024-05-21
DRC0032,Client_153,CMD20250,9986.11,2024-05-31
DRC0030,Client_156,CMD20251,5204.59,2024-04-12
DRC0022,Client_170,CMD20252,1605.17,2024-07-02
DRC0024,Client_187,CMD20253,9171.35,2024-06-08
DRC0086,Client_252,CMD20254,6230.9,2024-06-15
DRC0016,Client_1,CMD20255,11214.23,2024-03-11
DRC0062,Client_284,CMD20256,5147.45,2024-04-02
DRC0159,Client_335,CMD30257,11265.47,2024-01-10
DRC0099,Client_247,CMD20258,8339.32,2024-06-26
DRC0083,Client_170,CMD20259,7898.94,2024-06-19
DRC0054,Client_94,CMD20260,12133.68,2024-02-04
DRC0055,Client_279,CMD20261,10949.84,2024-06-24
DRC0189,Client_341,CMD30262,6937.27,2024-01-12
DRC0083,Client_69,CMD20263,9700.19,2024-02-19
DRC0031,Client_182,CMD20264,3299.34,2024-01-19
DRC0016,Client_243,CMD20265,2977.0,2024-07-11
DRC0077,Client_16,CMD20266,1426.15,2024-02-24
DRC0006,Client_97,CMD20267,5096.15,2024-04-25
DRC0094,Client_11,CMD20268,4652.23,2024-03-10
DRC0026,Client_79,CMD20269,1489.33,2024-02-10
DRC0080,Client_27,CMD20270,1556.71,2024-05-18
DRC0044,Client_252,CMD20271,11819.18,2024-04-24
DRC0088,Client_102,CMD20272,5870.77,2024-04-19
DRC0090,Client_251,CMD20273,3995.96,2024-02-28
DRC0138,Client_313,CMD30274,1033.44,2024-01-18
DRC0045,Client_121,CMD20275,4391.84,2024-05-11
DRC0082,Client_47,CMD20276,6856.38,2024-01-21
DRC0082,Client_56,CMD20277,10893.12,2024-04-01
DRC0003,Client_184,CMD20278,8321.26,2024-06-16
DRC0013,Client_134,CMD20279,2874.94,2024-03-15
DRC0011,Client_134,CMD20280,9062.56,2024-07-12
DRC0071,Client_209,CMD20281,4412.21,2024-05-17
DRC0007,Client_157,CMD20282,11711.47,2024-04-22
DRC0152,Client_339,CMD30283,3386.38,2024-04-14
DRC0064,Client_252,CMD20284,900.61,2024-03-08
DRC0007,Client_171,CMD20285,6150.02,2024-03-10
DRC0026,Client_288,CMD20286,6059.19,2024-03-10
DRC0125,Client_343,CMD30287,4268.32,2024-05-17
DRC0049,Client_200,CMD20288,10867.37,2024-03-26
DRC0131,Client_357,CMD30289,1055.1,2024-03-12
DRC0039,Client_249,CMD20290,2779.23,2024-01-16
DRC0058,Client_241,CMD20291,4918.61,2024-05-19
DRC0017,Client_166,CMD20292,11729.98,2024-01-05
DRC0080,Client_31,CMD20293,8764.12,2024-03-01
DRC0128,Client_307,CMD30294,10128.55,2024-04-02
DRC0018,Client_81,CMD20295,8308.86,2024-03-09
DRC0092,Client_285,CMD20296,12139.54,2024-05-16
DRC0097,Client_95,CMD20297,11477.91,2024-06-18
DRC0068,Client_285,CMD20298,10503.34,2024-06-10
DRC0088,Client_213,CMD20299,1680.55,2024-05-21
DRC0116,Client_386,CMD30300,9574.9,2024-06-11
DRC0008,Client_177,CMD20301,5199.78,2024-02-12
DRC0011,Client_220,CMD20302,6084.45,2024-03-01
DRC0028,Client_84,CMD20303,1336.64,2024-01-20
DRC0043,Client_27,CMD20304,9505.69,2024-04-04
DRC0040,Client_140,CMD20305,9163.83,2024-02-23
DRC0098,Client_82,CMD20306,9686.74,2024-01-06
DRC0041,Client_92,CMD20307,170.17,2024-03-06
DRC0071,Client_215,CMD20308,6021.43,2024-03-31
DRC0100,Client_90,CMD20309,1965.31,2024-04-01
DRC0052,Client_20,CMD20310,5634.96,2024-01-31
DRC0077,Client_119,CMD20311,402.26,2024-04-14
DRC0078,Client_266,CMD20312,4412.43,2024-03-23
DRC0003,Client_220,CMD20313,2090.17,2024-06-15
DRC0019,Client_135,CMD20314,4940.98,2024-02-06
DRC0041,Client_257,CMD20315,1244.89,2024-04-01
DRC0183,Client_392,CMD30316,5153.17,2024-04-03
DRC0004,Client_206,CMD20317,10677.6,2024-07-02
DRC0052,Client_154,CMD20318,7800.99,2024-05-17
DRC0059,Client_162,CMD20319,8922.84,2024-05-16
DRC0067,Client_219,CMD20320,3332.51,2024-02-19
DRC0072,Client_104,CMD20321,3800.99,2024-04-17
DRC0075,Client_30,CMD20322,8144.51,2024-04-02
DRC0092,Client_77,CMD20323,9017.51,2024-05-02
DRC0047,Client_199,CMD20324,4617.6,2024-07-15
DRC0127,Client_336,CMD30325,3353.2,2024-06-14
DRC0020,Client_111,CMD20326,5982.33,2024-07-10
DRC0005,Client_119,CMD20327,11379.43,2024-04-26
DRC0015,Client_40,CMD20328,699.6,2024-06-25
DRC0092,Client_17,CMD20329,6104.42,2024-03-26
DRC0059,Client_262,CMD20330,7506.07,2024-03-16
DRC0119,Client_347,CMD30331,4279.69,2024-05-05
DRC0002,Client_141,CMD20332,3400.54,2024-07-10
DRC0022,Client_250,CMD20333,229.43,2024-07-09
DRC0097,Client_46,CMD20334,1867.16,2024-04-13
DRC0118,Client_350,CMD30335,8104.42,2024-01-11
DRC0012,Client_4,CMD20336,11012.59,2024-07-03
DRC0030,Client_243,CMD20337,8977.48,2024-06-21
DRC0035,Client_237,CMD20338,10753.46,2024-03-25
DRC0053,Client_294,CMD20339,2871.47,2024-02-16
DRC0019,Client_178,CMD20340,303.01,2024-07-12
DRC0072,Client_116,CMD20341,7911.73,2024-06-22
DRC0142,Client_382,CMD30342,5750.86,2024-07-06
DRC0035,Client_283,CMD20343,8818.22,2024-04-18
DRC0053,Client_32,CMD20344,8358.13,2024-04-05
DRC0068,Client_91,CMD20345,9476.35,2024-07-12
DRC0003,Client_127,CMD20346,4842.17,2024-01-28
DRC0011,Client_271,CMD20347,6600.04,2024-05-27
DRC0019,Client_229,CMD20348,8906.77,2024-03-25
DRC0122,Client_358,CMD30349,5255.09,2024-02-05
DRC0081,Client_259,CMD20350,11471.71,2024-06-25
DRC0064,Client_68,CMD20351,10260.56,2024-02-23
DRC0173,Client_320,CMD30352,4650.9,2024-02-03
DRC0047,Client_112,CMD20353,8540.04,2024-01-17
DRC0017,Client_259,CMD20354,3753.1,2024-02-08
DRC0096,Client_81,CMD20355,7635.4,2024-06-12
DRC0087,Client_119,CMD20356,11197.81,2024-04-03
DRC0038,Client_296,CMD20357,3229.78,2024-02-16
DRC0148,Client_311,CMD30358,4294.99,2024-07-16
DRC0144,Client_395,CMD30359,5148.3,2024-04-09
DRC0055,Client_139,CMD20360,4925.64,2024-02-25
DRC0057,Client_104,CMD20361,11650.55,2024-03-02
DRC0086,Client_4,CMD20362,3101.45,2024-04-16
DRC0078,Client_190,CMD20363,11459.76,2024-04-10
DRC0024,Client_10,CMD20364,9194.25,2024-06-03
DRC0188,Client_351,CMD30365,6845.77,2024-03-08
DRC0165,Client_381,CMD30366,3438.87,2024-01-22
DRC0128,Client_305,CMD30367,3325.79,2024-04-30
DRC0027,Client_27,CMD20368,4202.58,2024-06-04
DRC0015,Client_276,CMD20369,2913.06,2024-02-28
DRC0070,Client_225,CMD20370,3210.85,2024-04-15
DRC0053,Client_41,CMD20371,7483.97,2024-03-26
DRC0073,Client_23,CMD20372,510.91,2024-05-30
DRC0032,Client_234,CMD20373,6448.4,2024-02-08
DRC0057,Client_13,CMD20374,5926.15,2024-05-15
DRC0175,Client_339,CMD30375,1942.22,2024-06-22
DRC0024,Client_224,CMD20376,11191.47,2024-03-20
DRC0052,Client_62,CMD20377,4432.02,2024-01-05
DRC0018,Client_59,CMD20378,10184.32,2024-01-18
DRC0026,Client_76,CMD20379,7524.52,2024-02-17
DRC0100,Client_280,CMD20380,3740.23,2024-02-17
DRC0093,Client_151,CMD20381,11814.8,2024-06-14
DRC0035,Client_11,CMD20382,1234.49,2024-03-20
DRC0001,Client_129,CMD20383,10719.24,2024-03-09
DRC0095,Client_53,CMD20384,8656.59,2024-05-15
DRC0021,Client_152,CMD20385,6175.34,2024-02-17
DRC0058,Client_128,CMD20386,849.86,2024-01-10
DRC0028,Client_99,CMD20387,5128.56,2024-03-30
DRC0032,Client_131,CMD20388,2367.7,2024-03-04
DRC0007,Client_193,CMD20389,9052.5,2024-06-03
DRC0034,Client_145,CMD20390,6985.66,2024-03-29
DRC0082,Client_252,CMD20391,2248.79,2024-03-13
DRC0039,Client_172,CMD20392,4163.11,2024-06-04
DRC0016,Client_205,CMD20393,518.63,2024-01-05
DRC0008,Client_189,CMD20394,3823.37,2024-06-03
DRC0040,Client_75,CMD20395,11357.42,2024-06-06
DRC0040,Client_188,CMD20396,312.39,2024-07-15
DRC0060,Client_58,CMD20397,8972.84,2024-04-12
DRC0077,Client_72,CMD20398,2321.07,2024-04-15
DRC0034,Client_230,CMD20399,4786.36,2024-05-06
DRC0037,Client_179,CMD20400,6868.97,2024-01-11
DRC0047,Client_213,CMD20401,12197.13,2024-06-24
DRC0021,Client_250,CMD20402,712.3,2024-04-12
DRC0018,Client_157,CMD20403,3599.9,2024-02-12
DRC0094,Client_276,CMD20404,7747.18,2024-05-22
DRC0076,Client_268,CMD20405,7596.58,2024-03-23
DRC0027,Client_163,CMD20406,858.11,2024-03-19
DRC0031,Client_267,CMD20407,770.04,2024-02-25
DRC0084,Client_128,CMD20408,1629.77,2024-07-05
DRC0076,Client_273,CMD20409,8801.2,2024-04-01
DRC0065,Client_270,CMD20410,2160.35,2024-04-28
DRC0022,Client_172,CMD20411,8849.16,2024-01-17
DRC0034,Client_149,CMD20412,8397.78,2024-03-05
DRC0066,Client_268,CMD20413,4257.81,2024-06-06
DRC0057,Client_67,CMD20414,2140.71,2024-06-01
DRC0042,Client_152,CMD20415,123.24,2024-04-20
DRC0181,Client_395,CMD30416,8043.96,2024-04-27
DRC0059,Client_133,CMD20417,6088.87,2024-03-29
DRC0027,Client_135,CMD20418,8327.14,2024-02-20
DRC0004,Client_211,CMD20419,8625.6,2024-04-27
DRC0023,Client_259,CMD20420,3432.0,2024-07-17
DRC0011,Client_234,CMD20421,8507.86,2024-05-21
DRC0100,Client_109,CMD20422,2215.43,2024-04-04
DRC0092,Client_80,CMD20423,2024.95,2024-07-13
DRC0119,Client_351,CMD30424,10563.87,2024-03-18
DRC0013,Client_111,CMD20425,6289.99,2024-05-20
DRC0053,Client_274,CMD20426,2643.64,2024-02-19
DRC0026,Client_247,CMD20427,11923.04,2024-03-07
DRC0068,Client_269,CMD20428,3732.41,2024-05-08
DRC0063,Client_272,CMD20429,6186.33,2024-03-30
DRC0009,Client_147,CMD20430,924.44,2024-05-25
DRC0110,Client_320,CMD30431,12111.2,2024-03-31
DRC0019,Client_83,CMD20432,4158.54,2024-01-11
DRC0104,Client_310,CMD30433,9626.02,2024-02-18
DRC0047,Client_73,CMD20434,8872.22,2024-03-16
DRC0022,Client_23,CMD20435,1867.64,2024-01-04
DRC0008,Client_132,CMD20436,839.81,2024-04-18
DRC0016,Client_56,CMD20437,7323.65,2024-01-12
DRC0077,Client_295,CMD20438,1020.93,2024-01-14
DRC0039,Client_16,CMD20439,7338.8,2024-06-13
DRC0050,Client_231,CMD20440,7070.8,2024-02-20
DRC0026,Client_140,CMD20441,1829.35,2024-02-15
DRC0001,Client_129,CMD20442,11205.81,2024-05-02
DRC0009,Client_115,CMD20443,6282.66,2024-06-09
DRC0184,Client_392,CMD30444,6548.71,2024-01-16
DRC0094,Client_184,CMD20445,3507.94,2024-03-27
DRC0076,Client_192,CMD20446,302.34,2024-01-26
DRC0043,Client_218,CMD20447,4532.72,2024-01-07
DRC0022,Client_245,CMD20448,7639.7,2024-04-17
DRC0033,Client_182,CMD20449,6459.95,2024-05-14
DRC0198,Client_395,CMD30450,11372.49,2024-01-21
DRC0158,Client_319,CMD30451,2305.33,2024-02-20
DRC0034,Client_245,CMD20452,5505.96,2024-03-20
DRC0095,Client_178,CMD20453,6462.29,2024-01-19
DRC0031,Client_77,CMD20454,9739.78,2024-01-07
DRC0058,Client_292,CMD20455,234.7,2024-06-22
DRC0084,Client_51,CMD20456,6665.17,2024-03-16
DRC0069,Client_223,CMD20457,4512.77,2024-03-30
DRC0060,Client_84,CMD20458,4661.32,2024-04-29
DRC0087,Client_93,CMD20459,3142.21,2024-06-03
DRC0132,Client_353,CMD30460,9664.8,2024-07-06
DRC0057,Client_18,CMD20461,6381.11,2024-06-12
DRC0067,Client_7,CMD20462,6240.28,2024-06-04
DRC0176,Client_314,CMD30463,7545.34,2024-05-09
DRC0075,Client_275,CMD20464,7847.95,2024-05-08
DRC0089,Client_134,CMD20465,2452.07,2024-03-05
DRC0057,Client_245,CMD20466,11301.46,2024-04-11
DRC0191,Client_372,CMD30467,4220.56,2024-04-21
DRC0073,Client_43,CMD20468,1522.5,2024-04-19
DRC0012,Client_196,CMD20469,8251.44,2024-01-22
DRC0150,Client_398,CMD30470,3396.28,2024-01-17
DRC0101,Client_386,CMD30471,11424.01,2024-06-12
DRC0025,Client_149,CMD20472,9122.51,2024-01-12
DRC0043,Client_130,CMD20473,2455.31,2024-02-23
DRC0001,Client_159,CMD20474,2150.77,2024-07-16
DRC0119,Client_393,CMD30475,3179.62,2024-05-22
DRC0031,Client_249,CMD20476,2932.31,2024-02-26
DRC0091,Client_63,CMD20477,7766.05,2024-06-01
DRC0092,Client_43,CMD20478,10515.84,2024-02-01
DRC0035,Client_84,CMD20479,6199.45,2024-02-14
DRC0078,Client_74,CMD20480,9290.79,2024-02-08
DRC0013,Client_242,CMD20481,1883.3,2024-06-16
DRC0095,Client_62,CMD20482,709.09,2024-07-03
DRC0042,Client_59,CMD20483,7436.56,2024-07-16
DRC0038,Client_173,CMD20484,11167.04,2024-02-10
DRC0008,Client_163,CMD20485,4251.53,2024-03-17
DRC0182,Client_339,CMD30486,8359.07,2024-01-01
DRC0015,Client_167,CMD20487,8333.05,2024-01-11
DRC0064,Client_141,CMD20488,3374.57,2024-01-12
DRC0063,Client_186,CMD20489,11685.36,2024-05-15
DRC0044,Client_66,CMD20490,6261.87,2024-02-03
DRC0057,Client_53,CMD20491,6150.19,2024-01-31
DRC0064,Client_39,CMD20492,5470.33,2024-03-03
DRC0011,Client_74,CMD20493,365.03,2024-01-18
DRC0056,Client_169,CMD20494,12111.64,2024-02-27
DRC0034,Client_266,CMD20495,754.13,2024-04-10
DRC0085,Client_170,CMD20496,4693.19,2024-02-01
DRC0040,Client_59,CMD20497,4116.46,2024-03-17
DRC0081,Client_49,CMD20498,5558.41,2024-03-09
DRC0004,Client_295,CMD20499,9432.1,2024-04-09
DRC0019,Client_124,CMD20500,4392.18,2024-04-28
DRC0058,Client_202,CMD20501,8221.8,2024-03-25
DRC0029,Client_165,CMD20502,2881.24,2024-01-13
DRC0020,Client_175,CMD20503,5126.89,2024-04-27
DRC0052,Client_260,CMD20504,8275.69,2024-06-20
DRC0086,Client_90,CMD20505,3141.36,2024-03-04
DRC0180,Client_383,CMD30506,1652.92,2024-05-17
DRC0042,Client_211,CMD20507,10839.22,2024-07-06
DRC0035,Client_123,CMD20508,6839.07,2024-05-31
DRC0067,Client_273,CMD20509,1436.63,2024-02-27
DRC0006,Client_230,CMD20510,8740.8,2024-03-02
DRC0085,Client_89,CMD20511,7505.99,2024-03-15
DRC0035,Client_121,CMD20512,4054.04,2024-03-11
DRC0172,Client_400,CMD30513,11862.22,2024-03-31
DRC0153,Client_349,CMD30514,238.93,2024-01-08
DRC0075,Client_143,CMD20515,9771.32,2024-02-24
DRC0013,Client_182,CMD20516,5700.83,2024-01-25
DRC0018,Client_219,CMD20517,6930.61,2024-03-17
DRC0125,Client_397,CMD30518,8303.18,2024-05-15
DRC0012,Client_170,CMD20519,5444.64,2024-06-22
DRC0091,Client_6,CMD20520,9357.13,2024-06-13
DRC0095,Client_26,CMD20521,5381.11,2024-04-29
DRC0081,Client_91,CMD20522,3896.81,2024-06-25
DRC0019,Client_176,CMD20523,6835.26,2024-03-04
DRC0169,Client_322,CMD30524,9200.2,2024-07-02
DRC0055,Client_285,CMD20525,2040.38,2024-05-29
DRC0033,Client_91,CMD20526,9858.23,2024-05-21
DRC0011,Client_243,CMD20527,3645.52,2024-04-25
DRC0038,Client_9,CMD20528,8941.26,2024-01-08
DRC0097,Client_142,CMD20529,2108.61,2024-05-09
DRC0097,Client_156,CMD20530,10385.92,2024-01-04
DRC0005,Client_234,CMD20531,10025.41,2024-02-10
DRC0005,Client_135,CMD20532,7766.63,2024-01-23
DRC0043,Client_87,CMD20533,7058.9,2024-03-20
DRC0002,Client_235,CMD20534,11432.72,2024-07-09
DRC0056,Client_264,CMD20535,7231.68,2024-01-01
DRC0173,Client_321,CMD30536,2550.11,2024-05-27
DRC0012,Client_295,CMD20537,6159.46,2024-05-17
DRC0002,Client_103,CMD20538,886.93,2024-01-10
DRC0197,Client_333,CMD30539,1534.96,2024-02-23
DRC0023,Client_40,CMD20540,11152.19,2024-01-23
DRC0026,Client_290,CMD20541,12018.27,2024-05-25
DRC0184,Client_390,CMD30542,9071.7,2024-04-26
DRC0090,Client_71,CMD20543,3588.32,2024-01-07
DRC0107,Client_317,CMD30544,3823.82,2024-03-14
DRC0022,Client_156,CMD20545,542.33,2024-05-25
DRC0075,Client_90,CMD20546,6573.86,2024-04-18
DRC0179,Client_391,CMD30547,10067.92,2024-02-27
DRC0077,Client_122,CMD20548,6389.63,2024-02-04
DRC0016,Client_259,CMD20549,8836.76,2024-06-14
DRC0073,Client_131,CMD20550,3269.78,2024-03-02
DRC0182,Client_398,CMD30551,1338.76,2024-05-21
DRC0094,Client_203,CMD20552,5015.58,2024-04-20
DRC0047,Client_246,CMD20553,8646.23,2024-04-12
DRC0088,Client_261,CMD20554,10876.78,2024-07-19
DRC0117,Client_360,CMD30555,10718.26,2024-07-14
DRC0068,Client_128,CMD20556,8660.61,2024-04-29
DRC0089,Client_260,CMD20557,2977.17,2024-05-17
DRC0098,Client_124,CMD20558,10957.69,2024-01-26
DRC0071,Client_155,CMD20559,1063.8,2024-04-15
DRC0052,Client_152,CMD20560,8326.75,2024-05-06
DRC0031,Client_86,CMD20561,7266.23,2024-01-20
DRC0035,Client_204,CMD20562,5971.47,2024-06-28
DRC0059,Client_140,CMD20563,2812.34,2024-03-25
DRC0136,Client_336,CMD30564,7104.61,2024-03-08
DRC0052,Client_179,CMD20565,7127.52,2024-03-16
DRC0016,Client_138,CMD20566,9642.38,2024-04-05
DRC0089,Client_108,CMD20567,7416.75,2024-01-06
DRC0054,Client_129,CMD20568,442.0,2024-06-15
DRC0017,Client_101,CMD20569,715.23,2024-05-26
DRC0036,Client_46,CMD20570,4463.41,2024-03-08
DRC0075,Client_58,CMD20571,5863.37,2024-06-05
DRC0060,Client_237,CMD20572,11718.55,2024-07-13
DRC0066,Client_2,CMD20573,1092.14,2024-05-11
DRC0015,Client_108,CMD20574,5488.5,2024-04-09
DRC0063,Client_94,CMD20575,4979.89,2024-05-19
DRC0072,Client_192,CMD20576,4189.7,2024-05-01
DRC0071,Client_6,CMD20577,2313.14,2024-04-30
DRC0031,Client_15,CMD20578,11534.36,2024-03-17
DRC0022,Client_265,CMD20579,3321.07,2024-03-08
DRC0031,Client_21,CMD20580,10544.14,2024-05-30
DRC0030,Client_34,CMD20581,4531.47,2024-04-12
DRC0085,Client_172,CMD20582,1005.09,2024-03-30
DRC0008,Client_230,CMD20583,1479.07,2024-01-28
DRC0071,Client_84,CMD20584,5293.81,2024-03-23
DRC0071,Client_63,CMD20585,9234.4,2024-03-07
DRC0035,Client_115,CMD20586,2071.56,2024-05-26
DRC0032,Client_82,CMD20587,3930.52,2024-04-20
DRC0057,Client_153,CMD20588,865.07,2024-07-17
DRC0044,Client_262,CMD20589,10651.26,2024-01-12
DRC0029,Client_130,CMD20590,1281.02,2024-04-02
DRC0032,Client_40,CMD20591,10315.22,2024-04-07
DRC0163,Client_393,CMD30592,470.88,2024-02-13
DRC0033,Client_74,CMD20593,4089.01,2024-06-27
DRC0032,Client_70,CMD20594,5809.7,2024-05-21
DRC0089,Client_198,CMD20595,10617.03,2024-03-25
